ch  a  b  c     2023/2/28  RUNNUMBER:0326
1 0.199635 1653.77 1.81223e+03
2 0.138103 1764.12 1.86828e+03 
3 0.169906 1760.09 1.87792e+03
4 0.121348 1751.85 1.84829e+03
5 0.152623 1772.72 1.88158e+03
6 0.227524 1707.22 1.85018e+03
