qdc_ch ch  pedestal base_line  from RUN 0257 これだけはシンチレータのチャンネルに対応するものをかく！
1  1 95.567075  0.37
2  1 96.645652  0.35
3  2 100.965772 0.36
4  2 108.877045 0.35
5  3 100.672791 0.33
6  0 73.909249  0.25
7  0 56.147399  0.00
8  3 107.067119 0.00
9  4 110.180321 0.00
10 4 106.144417 0.00
11 5 94.218525  0.00
12 5 89.865127  0.00
13 6 105.144476 0.00
14 6 81.964110  0.00
15 0 80.000000  0.00









 
 
 
 
 
 
